id_inventario;id_producto;fecha_ingreso;id_local;cantidad_stock
119;49;6/12/2021 00:00;119;32
120;21;21/9/2022 00:00;120;17
121;13;24/9/2020 00:00;121;37
122;10;3/4/2021 00:00;122;44
123;27;7/8/2019 00:00;123;42
124;22;21/9/2020 00:00;124;36
125;17;16/11/2019 00:00;125;44
126;12;21/5/2021 00:00;126;41
127;46;6/6/2022 00:00;127;47
128;13;21/7/2019 00:00;128;17
129;8;29/6/2019 00:00;129;49
130;28;23/3/2019 00:00;130;29
131;35;28/9/2022 00:00;131;38
132;31;11/3/2019 00:00;132;39
133;44;24/5/2020 00:00;133;45
134;42;22/4/2019 00:00;134;28
135;26;7/12/2019 00:00;135;31
136;18;11/11/2019 00:00;136;18
137;18;5/8/2019 00:00;137;26
138;12;30/4/2021 00:00;138;30
139;9;5/3/2019 00:00;139;29
140;18;1/6/2022 00:00;140;26
141;28;17/11/2021 00:00;141;44
142;3;17/5/2022 00:00;142;27
143;38;13/3/2022 00:00;143;29
144;1;22/2/2020 00:00;144;38
145;12;4/5/2022 00:00;145;26
146;40;21/7/2019 00:00;146;19
147;3;22/5/2020 00:00;147;46
148;1;2/5/2020 00:00;148;27
149;13;4/9/2019 00:00;149;21
150;5;28/11/2021 00:00;150;28
151;28;7/7/2022 00:00;151;33
152;37;25/12/2021 00:00;152;37
153;34;9/12/2020 00:00;153;47
154;7;9/5/2022 00:00;154;28
155;39;5/4/2022 00:00;155;35
156;32;7/3/2019 00:00;156;26
157;40;27/8/2022 00:00;157;17
158;5;19/8/2020 00:00;158;25
159;9;16/8/2021 00:00;159;44
160;17;29/7/2019 00:00;160;24
161;46;12/12/2021 00:00;161;31
162;39;30/3/2019 00:00;162;44
163;10;6/10/2019 00:00;163;16
164;12;1/8/2021 00:00;164;17
165;36;2/9/2020 00:00;165;27
166;29;24/5/2020 00:00;166;45
167;5;14/12/2021 00:00;167;37
168;34;16/7/2020 00:00;168;37
169;26;8/7/2022 00:00;169;32
170;19;7/2/2020 00:00;170;32
171;40;11/5/2020 00:00;171;27
172;7;2/8/2022 00:00;172;48
173;6;14/11/2019 00:00;173;42
174;12;10/12/2020 00:00;174;33
175;19;9/8/2020 00:00;175;24
176;34;20/7/2021 00:00;176;34
177;40;4/6/2022 00:00;177;49
178;27;21/6/2020 00:00;178;50
179;47;16/4/2022 00:00;179;38
180;24;1/5/2019 00:00;180;21
181;5;18/11/2021 00:00;181;22
182;40;19/12/2020 00:00;182;32
183;34;4/9/2021 00:00;183;35
184;39;26/6/2022 00:00;184;28
185;21;12/11/2020 00:00;185;37
186;9;17/5/2021 00:00;186;42
187;44;2/4/2020 00:00;187;35
188;16;1/7/2020 00:00;188;44
189;12;2/1/2022 00:00;189;48
190;37;26/1/2019 00:00;190;19
191;44;25/3/2021 00:00;191;48
192;18;9/9/2021 00:00;192;27
193;34;26/9/2022 00:00;193;15
194;30;21/10/2020 00:00;194;23
195;36;28/8/2020 00:00;195;31
196;45;30/5/2019 00:00;196;43
197;7;28/9/2019 00:00;197;46
198;6;5/11/2019 00:00;198;40
199;33;21/4/2019 00:00;199;39
200;19;10/1/2021 00:00;200;20
201;25;20/2/2020 00:00;201;26
202;48;13/4/2022 00:00;202;37
203;17;23/7/2021 00:00;203;27
204;29;5/4/2020 00:00;204;32
205;17;9/5/2019 00:00;205;42
206;29;22/8/2022 00:00;206;33
207;38;14/12/2019 00:00;207;23
208;18;12/12/2019 00:00;208;43
209;22;23/4/2020 00:00;209;32
210;41;4/1/2020 00:00;210;31
211;45;25/12/2021 00:00;211;31
212;24;23/10/2020 00:00;212;29
213;27;30/4/2019 00:00;213;17
214;18;16/12/2019 00:00;214;40
215;8;19/8/2022 00:00;215;30
216;29;28/12/2019 00:00;216;19
217;15;1/10/2019 00:00;217;46
218;35;13/9/2021 00:00;218;22
219;24;12/2/2020 00:00;219;39
220;14;25/6/2022 00:00;220;30
221;16;15/3/2021 00:00;221;49
222;23;1/3/2019 00:00;222;28
223;30;28/4/2019 00:00;223;41
224;32;7/5/2022 00:00;224;17
225;22;20/1/2020 00:00;225;47
226;17;11/1/2022 00:00;226;49
227;41;23/8/2019 00:00;227;38
228;19;13/8/2021 00:00;228;18
229;36;23/12/2021 00:00;229;24
230;29;29/2/2020 00:00;230;20
231;3;18/3/2020 00:00;231;35
232;27;12/6/2022 00:00;232;16
233;28;15/7/2022 00:00;233;43
234;4;5/12/2021 00:00;234;30
235;4;6/12/2020 00:00;235;43
236;22;7/5/2019 00:00;236;16
237;41;20/12/2020 00:00;237;48
238;8;12/1/2020 00:00;238;28
239;3;16/3/2021 00:00;239;16
240;8;1/3/2021 00:00;240;41
241;1;21/8/2022 00:00;241;28
242;14;22/6/2020 00:00;242;50
243;11;20/1/2020 00:00;243;42
244;17;29/7/2021 00:00;244;26
245;1;23/7/2020 00:00;245;31
246;41;2/3/2021 00:00;246;36
247;23;26/7/2021 00:00;247;15
248;48;21/10/2021 00:00;248;18
249;29;22/12/2021 00:00;249;40
250;18;23/7/2019 00:00;250;45
251;34;28/12/2021 00:00;251;33
252;7;8/11/2020 00:00;252;44
253;46;29/9/2019 00:00;253;19
254;32;28/12/2021 00:00;254;37
255;16;10/9/2020 00:00;255;32
256;8;11/7/2021 00:00;256;34
257;20;23/9/2021 00:00;257;24
258;33;27/9/2019 00:00;258;42
259;37;15/5/2022 00:00;259;22
260;39;6/3/2022 00:00;260;16
261;3;30/9/2022 00:00;261;32
262;10;14/1/2021 00:00;262;25
263;29;2/2/2020 00:00;263;26
264;28;17/3/2022 00:00;264;34
265;33;19/6/2020 00:00;265;40
266;10;12/10/2020 00:00;266;28
267;4;13/5/2022 00:00;267;19
268;31;30/7/2019 00:00;268;28
269;3;22/3/2022 00:00;269;29
270;30;11/1/2022 00:00;270;28
271;12;12/1/2020 00:00;271;42
272;23;26/2/2019 00:00;272;21
273;5;4/5/2019 00:00;273;33
274;17;6/4/2019 00:00;274;32
275;1;17/6/2021 00:00;275;34
276;30;30/8/2019 00:00;276;47
277;16;12/2/2019 00:00;277;19
278;13;17/2/2020 00:00;278;29
279;38;18/6/2022 00:00;279;31
280;38;11/10/2019 00:00;280;40
281;25;13/10/2021 00:00;281;18
282;27;15/5/2020 00:00;282;37
283;29;8/10/2021 00:00;283;26
284;3;27/6/2022 00:00;284;23
285;3;29/12/2019 00:00;285;18
286;41;3/1/2020 00:00;286;27
287;21;16/12/2019 00:00;287;20
288;18;3/9/2019 00:00;288;48
289;12;7/3/2020 00:00;289;44
290;31;14/12/2021 00:00;290;43
291;9;4/3/2020 00:00;291;28
292;45;10/6/2021 00:00;292;16
293;43;4/1/2021 00:00;293;50
294;27;10/9/2022 00:00;294;30
295;36;31/10/2019 00:00;295;42
296;34;2/4/2022 00:00;296;15
297;19;8/6/2020 00:00;297;30
298;18;13/6/2020 00:00;298;48
299;8;7/12/2019 00:00;299;45
300;6;2/6/2022 00:00;300;42
301;41;11/7/2019 00:00;301;23
302;44;29/11/2020 00:00;302;29
303;45;29/2/2020 00:00;303;16
304;15;31/8/2020 00:00;304;27
305;31;4/12/2021 00:00;305;44
306;2;4/2/2019 00:00;306;21
307;29;8/1/2022 00:00;307;48
308;31;2/3/2021 00:00;308;46
309;5;24/11/2019 00:00;309;24
310;23;14/9/2021 00:00;310;30
311;9;11/9/2021 00:00;311;15
312;31;11/10/2021 00:00;312;20
313;21;15/4/2022 00:00;313;43
314;30;9/9/2021 00:00;314;49
315;12;16/3/2022 00:00;315;32
316;15;16/3/2020 00:00;316;47
317;25;25/3/2021 00:00;317;30
318;30;26/5/2019 00:00;318;37
319;45;23/6/2019 00:00;319;25
320;27;3/7/2019 00:00;320;31
321;17;6/3/2022 00:00;321;39
322;47;3/1/2021 00:00;322;49
323;12;17/3/2022 00:00;323;43
324;23;7/5/2020 00:00;324;23
325;34;28/9/2021 00:00;325;27
326;22;19/8/2022 00:00;326;20
327;5;1/12/2019 00:00;327;43
328;20;5/6/2020 00:00;328;22
329;15;13/5/2019 00:00;329;36
330;25;1/3/2021 00:00;330;23
331;38;17/7/2022 00:00;331;23
332;27;11/12/2019 00:00;332;40
333;37;18/7/2022 00:00;333;39
334;40;15/1/2019 00:00;334;17
335;33;20/2/2022 00:00;335;21
336;3;17/6/2019 00:00;336;42
337;26;28/1/2022 00:00;337;50
338;21;20/9/2021 00:00;338;47
339;42;5/11/2019 00:00;339;38
340;26;14/10/2019 00:00;340;35
341;17;26/12/2021 00:00;341;44
342;29;21/11/2021 00:00;342;30
343;21;16/9/2021 00:00;343;22
344;38;23/1/2022 00:00;344;46
345;10;1/9/2019 00:00;345;31
346;29;19/5/2020 00:00;346;31
347;3;2/7/2019 00:00;347;43
348;3;25/6/2021 00:00;348;34
349;17;26/7/2021 00:00;349;33
350;11;25/2/2020 00:00;350;36
351;46;26/3/2020 00:00;351;50
352;8;3/8/2022 00:00;352;36
353;22;10/7/2022 00:00;353;42
354;18;20/11/2021 00:00;354;42
355;45;31/10/2020 00:00;355;49
356;3;1/4/2019 00:00;356;17
357;39;17/10/2020 00:00;357;27
358;22;30/1/2022 00:00;358;32
359;35;7/12/2021 00:00;359;21
360;46;8/3/2021 00:00;360;23
361;32;13/6/2020 00:00;361;24
362;42;16/8/2020 00:00;362;19
363;38;15/9/2020 00:00;363;28
364;30;2/4/2020 00:00;364;39
365;43;5/4/2019 00:00;365;33
366;31;6/7/2022 00:00;366;50
367;33;24/5/2019 00:00;367;41
368;44;22/6/2021 00:00;368;15
369;42;26/7/2020 00:00;369;46
370;23;25/1/2021 00:00;370;48
371;3;16/3/2021 00:00;371;39
372;42;1/12/2021 00:00;372;21
373;13;5/3/2020 00:00;373;29
374;35;22/4/2019 00:00;374;35
375;5;11/5/2019 00:00;375;43
376;10;14/10/2021 00:00;376;46
377;38;16/9/2022 00:00;377;48
378;33;15/8/2019 00:00;378;26
379;33;22/3/2021 00:00;379;44
380;23;19/9/2020 00:00;380;21
381;20;11/1/2022 00:00;381;34
382;34;9/12/2019 00:00;382;45
383;18;21/9/2020 00:00;383;29
384;12;7/1/2020 00:00;384;19
385;23;21/10/2020 00:00;385;49
386;11;21/4/2022 00:00;386;29
387;15;29/1/2022 00:00;387;38
388;41;2/1/2021 00:00;388;41
389;4;18/7/2022 00:00;389;20
390;46;20/7/2020 00:00;390;47
391;11;23/6/2022 00:00;391;29
392;33;14/4/2021 00:00;392;41
393;31;3/5/2019 00:00;393;48
394;27;4/11/2019 00:00;394;21
395;47;3/9/2019 00:00;395;30
396;11;3/5/2019 00:00;396;36
397;42;3/3/2022 00:00;397;47
398;46;15/9/2021 00:00;398;18
399;16;31/10/2019 00:00;399;38
400;4;20/1/2021 00:00;400;23
401;27;11/2/2019 00:00;401;31
402;10;21/1/2021 00:00;402;25
403;43;16/9/2022 00:00;403;38
404;17;29/11/2020 00:00;404;45
405;23;21/3/2021 00:00;405;49
406;13;25/1/2022 00:00;406;40
407;49;15/1/2019 00:00;407;21
408;29;13/3/2021 00:00;408;43
409;2;26/8/2021 00:00;409;33
410;6;17/12/2020 00:00;410;22
411;14;29/7/2019 00:00;411;32
412;5;18/2/2019 00:00;412;45
413;17;14/6/2022 00:00;413;20
414;34;26/6/2019 00:00;414;48
415;24;2/5/2020 00:00;415;25
416;40;4/7/2019 00:00;416;43
417;21;25/8/2020 00:00;417;33
418;40;29/4/2021 00:00;418;23
419;22;4/6/2019 00:00;419;21
420;4;11/10/2021 00:00;420;18
421;28;26/1/2020 00:00;421;39
422;34;9/4/2020 00:00;422;29
423;42;11/8/2020 00:00;423;29
424;46;25/6/2021 00:00;424;21
425;25;13/2/2021 00:00;425;15
426;47;19/9/2022 00:00;426;44
427;26;24/5/2019 00:00;427;32
428;27;25/5/2020 00:00;428;24
429;48;5/2/2019 00:00;429;17
430;26;3/3/2019 00:00;430;41
431;28;13/12/2019 00:00;431;22
432;4;15/7/2019 00:00;432;36
433;10;5/5/2020 00:00;433;43
434;38;25/5/2020 00:00;434;47
435;15;8/4/2019 00:00;435;44
436;5;13/1/2022 00:00;436;24
437;39;24/8/2020 00:00;437;46
438;26;28/7/2019 00:00;438;24
439;49;23/12/2021 00:00;439;18
440;3;1/1/2020 00:00;440;41
441;1;29/6/2019 00:00;441;35
442;49;15/1/2019 00:00;442;15
443;49;15/2/2020 00:00;443;48
444;48;13/3/2021 00:00;444;46
445;38;8/5/2019 00:00;445;43
446;40;12/6/2022 00:00;446;40
447;40;19/9/2021 00:00;447;19
448;39;7/7/2021 00:00;448;24
449;43;21/2/2022 00:00;449;29
450;49;16/5/2022 00:00;450;43
451;29;1/2/2020 00:00;451;47
452;4;10/4/2020 00:00;452;27
453;46;11/6/2019 00:00;453;38
454;42;22/8/2020 00:00;454;46
455;48;1/4/2022 00:00;455;40
456;19;31/12/2020 00:00;456;15
457;13;22/7/2019 00:00;457;27
458;26;16/11/2020 00:00;458;27
459;47;16/12/2021 00:00;459;40
460;48;1/8/2019 00:00;460;48
461;45;2/2/2020 00:00;461;18
462;48;18/6/2022 00:00;462;23
463;36;29/2/2020 00:00;463;31
464;36;2/10/2019 00:00;464;20
465;36;6/1/2020 00:00;465;39
466;9;17/12/2021 00:00;466;44
467;36;6/7/2020 00:00;467;22
468;6;20/1/2019 00:00;468;21
469;41;26/10/2019 00:00;469;33
470;18;12/6/2019 00:00;470;36
471;18;12/10/2019 00:00;471;39
472;34;21/8/2022 00:00;472;20
473;15;16/4/2019 00:00;473;48
474;10;24/3/2019 00:00;474;36
475;2;15/11/2021 00:00;475;25
476;22;23/8/2021 00:00;476;31
477;11;29/7/2020 00:00;477;40
478;47;5/1/2020 00:00;478;43
479;28;25/5/2022 00:00;479;46
480;31;25/7/2019 00:00;480;43
481;17;27/3/2019 00:00;481;29
482;28;6/3/2020 00:00;482;24
483;20;6/9/2020 00:00;483;47
484;38;10/7/2022 00:00;484;35
485;43;24/8/2022 00:00;485;49
486;38;4/1/2020 00:00;486;44
487;39;17/5/2021 00:00;487;32
488;7;16/9/2020 00:00;488;17
489;25;27/10/2020 00:00;489;27
490;6;13/4/2022 00:00;490;30
491;18;2/3/2021 00:00;491;26
492;3;30/7/2020 00:00;492;16
493;31;26/5/2021 00:00;493;45
494;27;8/9/2019 00:00;494;19
495;37;10/1/2021 00:00;495;44
496;1;12/11/2020 00:00;496;48
497;4;30/8/2022 00:00;497;15
498;40;22/2/2020 00:00;498;23
499;28;21/8/2022 00:00;499;35
500;13;20/5/2020 00:00;500;50
501;20;5/9/2021 00:00;390;17
502;19;7/2/2020 00:00;296;41
503;1;23/3/2022 00:00;254;17
504;16;30/8/2021 00:00;65;43
505;38;5/7/2020 00:00;187;15
506;40;17/3/2021 00:00;298;46
507;19;26/5/2021 00:00;341;19
508;26;24/1/2022 00:00;78;46
509;29;20/5/2021 00:00;366;19
510;26;24/6/2019 00:00;188;27
511;32;10/7/2021 00:00;106;31
512;45;26/10/2021 00:00;463;28
513;11;31/8/2021 00:00;184;22
514;37;3/5/2021 00:00;475;36
515;11;1/12/2021 00:00;245;17
516;15;11/6/2020 00:00;50;21
517;42;5/12/2019 00:00;67;49
518;22;19/1/2021 00:00;204;23
519;44;9/10/2019 00:00;497;36
520;7;12/12/2019 00:00;425;27
521;26;12/3/2020 00:00;286;20
522;29;24/2/2021 00:00;233;19
523;21;13/5/2020 00:00;381;15
524;37;28/7/2019 00:00;203;28
525;1;21/11/2020 00:00;485;34
526;40;19/4/2020 00:00;143;18
527;15;16/8/2021 00:00;386;36
528;32;20/12/2019 00:00;416;30
529;7;23/1/2020 00:00;304;48
530;20;31/1/2020 00:00;469;28
531;5;4/2/2020 00:00;172;41
532;48;19/2/2019 00:00;180;48
533;27;21/10/2020 00:00;218;41
534;27;8/3/2020 00:00;221;21
535;42;28/5/2021 00:00;495;29
536;10;16/12/2021 00:00;221;48
537;20;3/1/2019 00:00;148;49
538;33;26/6/2021 00:00;157;19
539;30;29/8/2020 00:00;83;45
540;34;14/11/2020 00:00;260;16
541;21;5/5/2021 00:00;50;29
542;48;26/12/2019 00:00;255;44
543;32;29/4/2020 00:00;431;47
544;15;22/1/2020 00:00;322;26
545;19;21/2/2021 00:00;245;39
546;22;17/9/2019 00:00;73;16
547;26;24/1/2021 00:00;470;18
548;34;15/1/2022 00:00;105;50
549;35;4/1/2021 00:00;174;33
550;37;19/1/2020 00:00;439;42
551;46;15/7/2022 00:00;483;44
552;39;13/5/2021 00:00;317;35
553;12;1/3/2019 00:00;288;34
554;4;5/2/2020 00:00;479;18
555;23;31/5/2021 00:00;120;49
556;20;10/9/2019 00:00;125;46
557;23;14/4/2022 00:00;360;36
558;17;8/4/2021 00:00;214;21
559;39;6/2/2019 00:00;293;17
560;46;9/3/2022 00:00;77;28
561;25;16/6/2019 00:00;80;43
562;49;2/1/2022 00:00;244;25
563;19;18/1/2022 00:00;357;28
564;36;15/1/2020 00:00;415;49
565;30;29/4/2020 00:00;104;38
566;18;13/11/2019 00:00;170;27
567;17;30/12/2020 00:00;129;25
568;29;27/6/2019 00:00;106;43
569;10;22/6/2019 00:00;197;24
570;1;19/6/2019 00:00;413;29
571;18;6/11/2020 00:00;181;44
572;9;13/5/2019 00:00;96;19
573;48;23/1/2021 00:00;277;44
574;38;5/5/2021 00:00;309;23
575;10;11/11/2020 00:00;427;50
576;48;8/8/2019 00:00;369;30
577;48;5/10/2020 00:00;148;23
578;36;24/10/2020 00:00;442;19
579;23;13/4/2020 00:00;491;45
580;12;28/5/2019 00:00;69;44
581;35;15/1/2020 00:00;17;29
582;12;25/5/2019 00:00;83;31
583;35;7/3/2021 00:00;70;32
584;33;16/10/2021 00:00;236;35
585;47;12/2/2022 00:00;442;43
586;13;20/11/2020 00:00;170;34
587;48;5/6/2022 00:00;190;36
588;19;10/4/2020 00:00;30;50
589;9;19/5/2020 00:00;88;37
590;36;6/6/2022 00:00;136;44
591;12;27/5/2021 00:00;17;50
592;33;9/6/2019 00:00;131;48
593;6;23/6/2020 00:00;268;30
594;38;29/3/2020 00:00;208;38
595;19;17/1/2022 00:00;302;34
596;6;19/1/2019 00:00;467;17
597;38;13/9/2019 00:00;209;27
598;13;15/9/2020 00:00;450;17
599;37;6/4/2022 00:00;237;27
600;42;22/4/2019 00:00;500;38
601;33;20/8/2021 00:00;111;36
602;4;26/8/2022 00:00;13;49
603;16;9/9/2021 00:00;122;47
604;17;24/9/2022 00:00;175;36
605;19;16/1/2022 00:00;278;37
606;8;28/11/2020 00:00;431;26
607;27;14/6/2021 00:00;411;31
608;46;12/4/2020 00:00;263;21
609;22;29/1/2019 00:00;257;33
610;28;19/7/2022 00:00;83;44
611;8;21/4/2021 00:00;156;20
612;12;10/6/2020 00:00;210;16
613;19;16/3/2019 00:00;84;40
614;48;11/6/2019 00:00;339;15
615;46;2/7/2020 00:00;179;23
616;41;16/10/2020 00:00;237;24
617;8;8/12/2019 00:00;62;26
618;26;2/4/2019 00:00;43;45
619;28;21/7/2019 00:00;280;42
620;12;18/12/2019 00:00;499;32
621;37;12/4/2019 00:00;292;42
622;44;30/4/2021 00:00;438;40
623;19;9/3/2022 00:00;358;30
624;13;4/4/2020 00:00;256;24
625;8;7/3/2020 00:00;484;28
626;38;16/5/2020 00:00;358;18
627;18;25/5/2021 00:00;85;17
628;1;26/5/2022 00:00;230;39
629;17;21/4/2019 00:00;385;47
630;33;14/9/2022 00:00;291;17
631;16;6/5/2019 00:00;121;46
632;45;10/2/2022 00:00;16;40
633;32;5/7/2019 00:00;433;31
634;2;13/1/2022 00:00;354;29
635;3;7/1/2019 00:00;404;25
636;3;20/11/2019 00:00;179;22
637;31;12/2/2019 00:00;436;43
638;28;26/10/2021 00:00;334;44
639;5;30/11/2020 00:00;487;18
640;44;14/7/2020 00:00;331;27
641;43;3/4/2022 00:00;487;49
642;4;3/12/2021 00:00;36;22
643;43;20/10/2021 00:00;235;39
644;43;9/10/2019 00:00;127;41
645;19;4/3/2022 00:00;352;28
646;12;1/9/2020 00:00;17;27
647;30;12/2/2022 00:00;437;21
648;26;21/4/2019 00:00;2;49
649;35;18/3/2020 00:00;133;20
650;3;21/3/2021 00:00;454;31
651;34;4/9/2021 00:00;451;22
652;4;21/7/2021 00:00;143;16
653;32;16/9/2019 00:00;496;32
654;19;24/2/2020 00:00;277;45
655;23;9/5/2022 00:00;428;24
656;7;7/11/2021 00:00;387;40
657;30;30/9/2021 00:00;43;42
658;42;29/9/2019 00:00;477;25
659;38;26/6/2019 00:00;371;30
660;24;20/2/2019 00:00;394;23
661;11;27/4/2020 00:00;328;46
662;40;1/12/2021 00:00;473;20
663;17;4/4/2019 00:00;271;36
664;5;30/7/2022 00:00;407;24
665;6;17/10/2020 00:00;367;27
666;18;6/8/2021 00:00;88;33
667;41;13/8/2022 00:00;204;43
668;6;23/1/2020 00:00;120;23
669;14;6/7/2021 00:00;98;26
670;35;13/11/2020 00:00;354;40
671;1;30/6/2022 00:00;105;16
672;38;26/9/2019 00:00;168;32
673;49;17/8/2019 00:00;411;30
674;3;23/4/2022 00:00;409;41
675;25;21/10/2021 00:00;77;22
676;25;3/8/2019 00:00;5;18
677;15;29/12/2020 00:00;188;25
678;1;28/3/2021 00:00;178;35
679;43;22/11/2021 00:00;136;43
680;37;24/3/2019 00:00;264;34
681;46;14/10/2019 00:00;313;42
682;11;5/2/2021 00:00;252;45
683;19;10/4/2022 00:00;31;42
684;20;14/8/2020 00:00;48;46
685;2;27/3/2020 00:00;344;46
686;22;23/9/2019 00:00;205;21
687;7;2/8/2022 00:00;347;15
688;41;26/12/2019 00:00;395;24
689;39;15/12/2020 00:00;373;42
690;33;13/2/2022 00:00;198;31
691;1;2/11/2020 00:00;233;35
692;4;7/4/2022 00:00;287;26
693;17;11/5/2022 00:00;77;50
694;22;28/1/2022 00:00;487;17
695;37;11/10/2021 00:00;12;43
696;29;2/4/2019 00:00;189;33
697;35;21/1/2021 00:00;24;24
698;29;11/9/2019 00:00;212;50
699;6;16/6/2022 00:00;329;33
700;8;28/4/2020 00:00;443;45
701;16;9/10/2019 00:00;182;36
702;48;10/2/2019 00:00;500;17
703;25;19/7/2022 00:00;129;19
704;29;24/5/2020 00:00;209;39
705;12;30/7/2019 00:00;323;26
706;2;6/3/2020 00:00;193;27
707;26;2/12/2019 00:00;61;21
708;38;30/5/2022 00:00;24;34
709;35;9/9/2020 00:00;382;23
710;47;25/2/2020 00:00;454;39
711;16;7/5/2020 00:00;214;32
712;44;22/7/2021 00:00;289;33
713;49;4/5/2021 00:00;420;46
714;25;23/5/2020 00:00;14;28
715;46;10/3/2022 00:00;44;30
716;37;11/5/2021 00:00;424;32
717;39;5/2/2022 00:00;394;35
718;22;19/9/2020 00:00;337;48
719;8;6/11/2019 00:00;314;42
720;11;5/5/2022 00:00;89;47
721;39;9/1/2019 00:00;25;35
722;13;5/10/2019 00:00;204;33
723;48;20/4/2019 00:00;14;18
724;10;16/9/2021 00:00;183;46
725;3;24/7/2019 00:00;69;46
726;8;6/2/2020 00:00;131;39
727;40;3/5/2020 00:00;148;47
728;31;16/9/2021 00:00;479;44
729;46;4/9/2022 00:00;191;43
730;47;2/4/2021 00:00;134;25
731;19;25/3/2021 00:00;3;48
732;20;3/3/2020 00:00;187;38
733;5;14/10/2019 00:00;6;24
